Ejerc,Partida,Denominación Partida,Org_1_Sección,Org_1_Denominación,Org_1_Completa,Org_2_Servicio,Org_2_Denominación,Org_2_Completa,Org_3_Centro,Org_3_Denominación,Org_3_Completa,Func_1_Grupo,Func_1_Denominación,Func_1_Completa,Func_2_Función,Func_2_Denominación,Func_2_Completa,Func_3_Subfunción,Func_3_Denominación,Func_3_Completa,Func_4_Programa,Func_4_Denominación,Func_4_Completa,Func_5_Subprograma,Func_5_Denominación,Func_5_Completa,Ec_1_Capítulo,Ec_1_Denominación,Ec_1_Completa,Ec_2,Ec_2_Denominación,Ec_2_Completa,Ec_3,Ec_3_Denominación,Ec_3_Completa,Ec_4,Ec_4_Denominación,Ec_4_Completa,Tipo_Presupuesto,Importe,Importe M
2023,1904.4611.44906,MRR. UR: ENODATALAKE,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,44,AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,44 AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,449,UNIVERSIDADES CAR,449 UNIVERSIDADES CAR,44906,MRR. UR: ENODATALAKE,44906 MRR. UR: ENODATALAKE,NO FINANCIERO,82250,0.08225
2023,1904.4611.44907,MRR. UR: RESIDUOS Y SUBPRODUCTOS,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,44,AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,44 AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,449,UNIVERSIDADES CAR,449 UNIVERSIDADES CAR,44907,MRR. UR: RESIDUOS Y SUBPRODUCTOS,44907 MRR. UR: RESIDUOS Y SUBPRODUCTOS,NO FINANCIERO,15750,0.01575
2023,1904.4611.44908,MRR. UR: BANCO DE MICROORGANISMOS,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,44,AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,44 AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,449,UNIVERSIDADES CAR,449 UNIVERSIDADES CAR,44908,MRR. UR: BANCO DE MICROORGANISMOS,44908 MRR. UR: BANCO DE MICROORGANISMOS,NO FINANCIERO,36750,0.03675
2023,1904.4611.44909,MRR. UR: CAPTACIÓN DE TALENTO,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,44,AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,44 AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,449,UNIVERSIDADES CAR,449 UNIVERSIDADES CAR,44909,MRR. UR: CAPTACIÓN DE TALENTO,44909 MRR. UR: CAPTACIÓN DE TALENTO,NO FINANCIERO,73500,0.0735
2023,1904.4611.44910,MRR. UR: PROMOCION COOPERACIÓN Y COORDINACIÓN CIENTIFICA,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,44,AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,44 AL RESTO DEL SECTOR PUBLICO DE LA C.A.R.,449,UNIVERSIDADES CAR,449 UNIVERSIDADES CAR,44910,MRR. UR: PROMOCION COOPERACIÓN Y COORDINACIÓN CIENTIFICA,44910 MRR. UR: PROMOCION COOPERACIÓN Y COORDINACIÓN CIENTIFICA,NO FINANCIERO,14000,0.014
2023,1904.4611.47001,PROGRAMA DOCTORADO INDUSTRIAL,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,47,A EMPRESAS PRIVADAS,47 A EMPRESAS PRIVADAS,470,A EMPRESAS PRIVADAS,470 A EMPRESAS PRIVADAS,47001,PROGRAMA DOCTORADO INDUSTRIAL,47001 PROGRAMA DOCTORADO INDUSTRIAL,NO FINANCIERO,224000,0.224
2023,1904.4611.48001,PROGRAMA CONTRATOS POSTDOCTORALES,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,480,A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,48001,PROGRAMA CONTRATOS POSTDOCTORALES,48001 PROGRAMA CONTRATOS POSTDOCTORALES,NO FINANCIERO,200000,0.2
2023,1904.4611.48003,PROYECTOS DE INVESTIGACIÓN,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,480,A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,48003,PROYECTOS DE INVESTIGACIÓN,48003 PROYECTOS DE INVESTIGACIÓN,NO FINANCIERO,25000,0.025
2023,1904.4611.48004,PROGRAMA DE DOCTORADO INDUSTRIAL,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,4,TRANSFERENCIAS CORRIENTES,4 TRANSFERENCIAS CORRIENTES,48,A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,48 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,480,A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,480 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,48004,PROGRAMA DE DOCTORADO INDUSTRIAL,48004 PROGRAMA DE DOCTORADO INDUSTRIAL,NO FINANCIERO,19200,0.0192
2023,1904.4611.64400,ADQUISICION,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,6,INVERSIONES REALES,6 INVERSIONES REALES,64,GASTOS DE INVERSIONES DE CARACTER INMATERIAL.,64 GASTOS DE INVERSIONES DE CARACTER INMATERIAL.,644,APLICACIONES INFORMATICAS,644 APLICACIONES INFORMATICAS,64400,ADQUISICION,64400 ADQUISICION,NO FINANCIERO,424112,0.424112
2023,1904.4611.72300,MRR. CSIC-ICVV OTROS ORGANISMOS PUBLICOS.- Infraestructuras y equipamientos,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,72,AL ESTADO,72 AL ESTADO,723,A ENTIDADES PUBLICAS EMPRES.Y OTROS ORGANISMOS PUBLICOS,723 A ENTIDADES PUBLICAS EMPRES.Y OTROS ORGANISMOS PUBLICOS,72300,MRR. CSIC-ICVV OTROS ORGANISMOS PUBLICOS.- Infraestructuras y equipamientos,72300 MRR. CSIC-ICVV OTROS ORGANISMOS PUBLICOS.- Infraestructuras y equipamientos,NO FINANCIERO,322000,0.322
2023,1904.4611.74901,UR: PROGRAMAS DE INVESTIGACIÓN,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,74,A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,749,UNIVERSIDADES CAR,749 UNIVERSIDADES CAR,74901,UR: PROGRAMAS DE INVESTIGACIÓN,74901 UR: PROGRAMAS DE INVESTIGACIÓN,NO FINANCIERO,225000,0.225
2023,1904.4611.74902,UR: PROYECTOS DE INVESTIGACIÓN,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,74,A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,749,UNIVERSIDADES CAR,749 UNIVERSIDADES CAR,74902,UR: PROYECTOS DE INVESTIGACIÓN,74902 UR: PROYECTOS DE INVESTIGACIÓN,NO FINANCIERO,45000,0.045
2023,1904.4611.74903,UR: FINANCIACIÓN ESTRUCTURAL,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,74,A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,749,UNIVERSIDADES CAR,749 UNIVERSIDADES CAR,74903,UR: FINANCIACIÓN ESTRUCTURAL,74903 UR: FINANCIACIÓN ESTRUCTURAL,NO FINANCIERO,15938504,15.938504
2023,1904.4611.74904,UR: FINANCIACIÓN CONDICIONADA,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,74,A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,749,UNIVERSIDADES CAR,749 UNIVERSIDADES CAR,74904,UR: FINANCIACIÓN CONDICIONADA,74904 UR: FINANCIACIÓN CONDICIONADA,NO FINANCIERO,656440,0.65644
2023,1904.4611.74905,MRR. UR: BANCO DE MICROORGANISMOS,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,74,A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,749,UNIVERSIDADES CAR,749 UNIVERSIDADES CAR,74905,MRR. UR: BANCO DE MICROORGANISMOS,74905 MRR. UR: BANCO DE MICROORGANISMOS,NO FINANCIERO,40950,0.04095
2023,1904.4611.74906,UR: PLAN DE TRANSFORMACIÓN,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,74,A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,74 A OTROS ENTES PÚBLICOS DE LA COMUNIDAD AUTONOMA DE LA RIOJA,749,UNIVERSIDADES CAR,749 UNIVERSIDADES CAR,74906,UR: PLAN DE TRANSFORMACIÓN,74906 UR: PLAN DE TRANSFORMACIÓN,NO FINANCIERO,555225,0.555225
2023,1904.4611.78001,PROYECTOS DE INVESTIGACIÓN,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,7,TRANSFERENCIAS DE CAPITAL,7 TRANSFERENCIAS DE CAPITAL,78,A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,78 A FAMILIAS E INSTITUCIONES SIN FINES DE LUCRO,780,A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,780 A FAMILIAS E INSTITUCIONES SIN ANIMO DE LUCRO,78001,PROYECTOS DE INVESTIGACIÓN,78001 PROYECTOS DE INVESTIGACIÓN,NO FINANCIERO,10000,0.01
2023,1904.4611.91100,MEJORA CAMPUS Y CAMPUS DE EXCELENCIA INTERNACIONAL,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1904,DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,1904 DIRECCIÓN GENERAL DE UNIVERSIDAD Y POLÍTICA CIENTÍFICA,,,,4,ACTUACIONES  DE CARÁCTER ECONÓMICO,4 ACTUACIONES  DE CARÁCTER ECONÓMICO,46,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","46 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",461,"INVESTIGACIÓN, DESARROLLO E INNOVACIÓN","461 INVESTIGACIÓN, DESARROLLO E INNOVACIÓN",4611,INVESTIGACIÓN Y DESARROLLO,4611 INVESTIGACIÓN Y DESARROLLO,,,,9,PASIVOS FINANCIEROS,9 PASIVOS FINANCIEROS,91,AMORTIZACION DE PRESTAMOS DEL INTERIOR,91 AMORTIZACION DE PRESTAMOS DEL INTERIOR,911,AMORTIZ. DE PRESTAMOS A LARGO PLAZO DE ENTES DEL SEC.PÚBL.,911 AMORTIZ. DE PRESTAMOS A LARGO PLAZO DE ENTES DEL SEC.PÚBL.,91100,MEJORA CAMPUS Y CAMPUS DE EXCELENCIA INTERNACIONAL,91100 MEJORA CAMPUS Y CAMPUS DE EXCELENCIA INTERNACIONAL,FINANCIERO,106340,0.10634
2023,1905.2411.10000,RETRIBUCIONES BÁSICAS,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1905,"DIRECCIÓN GENERAL DE EMPLEO,DIÁLOGO SOCIAL Y RELACIONES LABORALES","1905 DIRECCIÓN GENERAL DE EMPLEO,DIÁLOGO SOCIAL Y RELACIONES LABORALES",,,,2,ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL,2 ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL,24,EMPLEO,24 EMPLEO,241,EMPLEO,241 EMPLEO,2411,POLÍTICAS DE EMPLEO,2411 POLÍTICAS DE EMPLEO,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,10,ALTOS CARGOS,10 ALTOS CARGOS,100,RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,100 RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,10000,RETRIBUCIONES BÁSICAS,10000 RETRIBUCIONES BÁSICAS,NO FINANCIERO,22010,0.02201
2023,1905.2411.10001,OTRAS REMUNERACIONES,19,DESARROLLO AUTONÓMICO,19 DESARROLLO AUTONÓMICO,1905,"DIRECCIÓN GENERAL DE EMPLEO,DIÁLOGO SOCIAL Y RELACIONES LABORALES","1905 DIRECCIÓN GENERAL DE EMPLEO,DIÁLOGO SOCIAL Y RELACIONES LABORALES",,,,2,ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL,2 ACTUACIONES DE PROTECCIÓN Y PROMOCIÓN SOCIAL,24,EMPLEO,24 EMPLEO,241,EMPLEO,241 EMPLEO,2411,POLÍTICAS DE EMPLEO,2411 POLÍTICAS DE EMPLEO,,,,1,GASTOS DE PERSONAL,1 GASTOS DE PERSONAL,10,ALTOS CARGOS,10 ALTOS CARGOS,100,RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,100 RETRIBUCIONES BÁSICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,10001,OTRAS REMUNERACIONES,10001 OTRAS REMUNERACIONES,NO FINANCIERO,41645,0.041645
